"features" "measure" "axis" "activity" "subject" "average"
"12422" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 2 -0.989492660416667
"12423" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 3 -0.982568158064516
"12424" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 4 -0.982543631666667
"12425" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 5 -0.983434493076923
"12426" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 6 -0.955504654561404
"12427" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 7 -0.969403035384615
"12428" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 8 -0.971793279814815
"12429" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 9 -0.9522904702
"12430" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 10 -0.960772875517241
"12431" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 11 -0.983569468245614
"12432" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 12 -0.961911612333333
"12433" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 13 -0.972798632258065
"12434" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 14 -0.963666018039216
"12435" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 15 -0.972645710694444
"12436" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 16 -0.988058401142857
"12437" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 17 -0.981983437605634
"12438" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 18 -0.992737961692308
"12439" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 19 -0.97932784746988
"12440" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 20 -0.981986152941177
"12441" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 21 -0.982305117444444
"12442" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 22 -0.972789020833333
"12443" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 23 -0.98158514125
"12444" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 24 -0.980096981111111
"12445" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 25 -0.970457947534247
"12446" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 26 -0.989628012236842
"12447" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 27 -0.993552299324324
"12448" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 28 -0.96931982125
"12449" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 29 -0.99758523057971
"12450" "fBodyBodyGyroJerkMag" "std" "" "LAYING" 30 -0.975481548714286
"12451" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 1 -0.987049617234043
"12452" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 2 -0.989632908913043
"12453" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 3 -0.976689802692308
"12454" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 4 -0.9762617538
"12455" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 5 -0.970675403409091
"12456" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 6 -0.951196693454545
"12457" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 7 -0.97496593875
"12458" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 8 -0.986147262608696
"12459" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 9 -0.9659970148
"12460" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 10 -0.991409100925926
"12461" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 11 -0.985607229245283
"12462" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 12 -0.979256387058824
"12463" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 13 -0.991219445918367
"12464" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 14 -0.987065177777778
"12465" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 15 -0.989503941694915
"12466" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 16 -0.987506348985507
"12467" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 17 -0.99362452375
"12468" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 18 -0.994967621754386
"12469" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 19 -0.985416444657534
"12470" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 20 -0.975226588333333
"12471" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 21 -0.991062204823529
"12472" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 22 -0.976318114516129
"12473" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 23 -0.978499038088235
"12474" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 24 -0.990933058235294
"12475" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 25 -0.992019559538462
"12476" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 26 -0.99420976974359
"12477" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 27 -0.991967776285714
"12478" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 28 -0.97839537
"12479" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 29 -0.994742028
"12480" "fBodyBodyGyroJerkMag" "std" "" "SITTING" 30 -0.990946424516129
"12481" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 1 -0.994671123207547
"12482" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 2 -0.977754298148148
"12483" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 3 -0.957121510491803
"12484" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 4 -0.9664302175
"12485" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 5 -0.946196462857143
"12486" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 6 -0.952088499473684
"12487" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 7 -0.971899418301887
"12488" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 8 -0.981832336296296
"12489" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 9 -0.964770799111111
"12490" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 10 -0.965055815454545
"12491" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 11 -0.992277468510638
"12492" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 12 -0.962909739016393
"12493" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 13 -0.976467330175439
"12494" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 14 -0.966019259166667
"12495" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 15 -0.980329709433962
"12496" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 16 -0.990672800769231
"12497" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 17 -0.992177303589744
"12498" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 18 -0.988407465205479
"12499" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 19 -0.982228582191781
"12500" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 20 -0.927225720410959
"12501" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 21 -0.977706619550562
"12502" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 22 -0.965344726666667
"12503" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 23 -0.973849691470588
"12504" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 24 -0.9797551
"12505" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 25 -0.983098935945946
"12506" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 26 -0.983313996081081
"12507" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 27 -0.988579092
"12508" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 28 -0.955983424556962
"12509" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 29 -0.991516778307692
"12510" "fBodyBodyGyroJerkMag" "std" "" "STANDING" 30 -0.955008564237288
"12511" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 1 -0.381601911789474
"12512" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 2 -0.558104554745763
"12513" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 3 -0.549087007931034
"12514" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 4 -0.757768081166667
"12515" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 5 -0.455665300892857
"12516" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 6 -0.408078906482456
"12517" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 7 -0.0841663774087719
"12518" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 8 -0.581240190833333
"12519" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 9 -0.624351923653846
"12520" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 10 -0.517675799056604
"12521" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 11 -0.773574064745763
"12522" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 12 -0.5649340126
"12523" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 13 -0.349285611070175
"12524" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 14 -0.65567766220339
"12525" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 15 -0.654010147222222
"12526" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 16 -0.745726853921569
"12527" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 17 -0.520385479180328
"12528" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 18 -0.769408385535714
"12529" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 19 -0.336148733
"12530" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 20 -0.171975765239216
"12531" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 21 -0.429323466346154
"12532" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 22 -0.476405270434783
"12533" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 23 0.287834616098305
"12534" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 24 -0.567447731896552
"12535" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 25 -0.75738578027027
"12536" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 26 -0.612930343220339
"12537" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 27 -0.639242384210526
"12538" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 28 -0.589071730555556
"12539" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 29 -0.618667722641509
"12540" "fBodyBodyGyroJerkMag" "std" "" "WALKING" 30 -0.578580044615385
"12541" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 1 -0.391919876612245
"12542" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 2 -0.343698985425532
"12543" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 3 -0.624910820612245
"12544" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 4 -0.685470931777778
"12545" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 5 -0.487128422553191
"12546" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 6 -0.145733545496458
"12547" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 7 -0.353544695678723
"12548" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 8 -0.26298447
"12549" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 9 -0.485158906904762
"12550" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 10 -0.544988519210526
"12551" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 11 -0.714229669347826
"12552" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 12 -0.486780424347826
"12553" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 13 -0.343094861202128
"12554" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 14 -0.356849425488889
"12555" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 15 -0.593472444285714
"12556" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 16 -0.633479804680851
"12557" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 17 -0.643399203913044
"12558" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 18 -0.763430801654545
"12559" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 19 -0.143254547512821
"12560" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 20 -0.281657285946667
"12561" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 21 -0.571666834444444
"12562" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 22 -0.697451438611111
"12563" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 23 -0.0398573780185185
"12564" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 24 -0.478030486181818
"12565" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 25 -0.693032409137931
"12566" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 26 -0.4894973794
"12567" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 27 -0.502831373477273
"12568" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 28 -0.464722244347826
"12569" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 29 -0.626675982083333
"12570" "fBodyBodyGyroJerkMag" "std" "" "WALKING_DOWNSTAIRS" 30 -0.645503942419355
"12571" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 1 -0.693930521509434
"12572" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 2 -0.621820202916667
"12573" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 3 -0.740033436271186
"12574" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 4 -0.794209483076923
"12575" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 5 -0.572485019787234
"12576" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 6 -0.455937719019608
"12577" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 7 -0.704090967843137
"12578" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 8 -0.575733290731707
"12579" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 9 -0.787781590816326
"12580" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 10 -0.67129056212766
"12581" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 11 -0.822428718888889
"12582" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 12 -0.733130764423077
"12583" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 13 -0.712261499636364
"12584" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 14 -0.564964076388889
"12585" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 15 -0.793104483333333
"12586" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 16 -0.825314327058824
"12587" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 17 -0.7241557425
"12588" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 18 -0.860910992241379
"12589" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 19 -0.58828966075
"12590" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 20 -0.50282154372549
"12591" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 21 -0.700980410425532
"12592" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 22 -0.70987053452381
"12593" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 23 -0.632659461568627
"12594" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 24 -0.653876950677966
"12595" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 25 -0.841061012153846
"12596" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 26 -0.669846294545455
"12597" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 27 -0.751714312941177
"12598" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 28 -0.70485275745098
"12599" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 29 -0.756464186122449
"12600" "fBodyBodyGyroJerkMag" "std" "" "WALKING_UPSTAIRS" 30 -0.791349425076923
"12601" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 1 0.17648590708
"12602" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 2 0.264801505395833
"12603" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 3 0.110697704185484
"12604" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 4 0.202949381537037
"12605" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 5 0.0247367106615385
"12606" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 6 0.16376531874386
"12607" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 7 0.104422952923077
"12608" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 8 0.219371246142593
"12609" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 9 -0.016201378678
"12610" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 10 0.202624700274138
"12611" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 11 0.256034976912281
"12612" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 12 0.022700424095
"12613" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 13 0.0544469963870968
"12614" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 14 0.121643800647059
"12615" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 15 0.0886671328836111
"12616" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 16 0.090987582813
"12617" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 17 0.242850862323944
"12618" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 18 0.320132235323077
"12619" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 19 0.0457006718048193
"12620" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 20 0.199653647476471
"12621" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 21 0.209995237416667
"12622" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 22 0.112423708402778
"12623" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 23 0.225885068995833
"12624" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 24 0.261813945015278
"12625" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 25 0.0859903395931507
"12626" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 26 0.239935477563158
"12627" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 27 0.348321453205405
"12628" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 28 0.01188286097125
"12629" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 29 0.426301679855072
"12630" "fBodyBodyGyroJerkMag" "meanFreq" "" "LAYING" 30 0.107252553754286
"12631" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 1 0.184775928085106
"12632" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 2 0.1947221493
"12633" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 3 0.0871902338923077
"12634" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 4 0.08593420296
"12635" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 5 0.08129013264
"12636" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 6 0.121846501998182
"12637" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 7 0.0553638918958333
"12638" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 8 0.166638747782609
"12639" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 9 0.031534866288
"12640" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 10 0.344008502777778
"12641" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 11 0.159345366839623
"12642" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 12 0.161268230154706
"12643" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 13 0.191102234
"12644" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 14 0.0740675933385185
"12645" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 15 0.208016817940678
"12646" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 16 0.232631765847826
"12647" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 17 0.3586823609625
"12648" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 18 0.329617466666667
"12649" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 19 0.0978646251164384
"12650" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 20 0.13363534380303
"12651" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 21 0.248299546952471
"12652" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 22 0.0911684162903226
"12653" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 23 0.0531832551514706
"12654" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 24 0.212296511463971
"12655" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 25 0.253370240815385
"12656" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 26 0.300529363615385
"12657" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 27 0.224975047905714
"12658" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 28 0.00249592740972222
"12659" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 29 0.3077908781325
"12660" "fBodyBodyGyroJerkMag" "meanFreq" "" "SITTING" 30 0.216651118587097
"12661" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 1 0.334498734301887
"12662" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 2 0.160662823925926
"12663" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 3 -0.020630781795082
"12664" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 4 0.0609850024464286
"12665" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 5 -0.0393135966410714
"12666" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 6 0.0276252654912281
"12667" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 7 0.0954707400377358
"12668" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 8 0.179173689962963
"12669" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 9 0.0243650848444444
"12670" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 10 0.0133897488363636
"12671" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 11 0.223297408893617
"12672" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 12 0.0162815453606557
"12673" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 13 0.175957474047544
"12674" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 14 0.0125408702516667
"12675" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 15 0.0570238664471698
"12676" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 16 0.211078134223077
"12677" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 17 0.314617814282051
"12678" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 18 0.098540152739726
"12679" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 19 0.0645676883
"12680" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 20 -0.133751440545753
"12681" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 21 0.149979231510112
"12682" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 22 -0.182923596577778
"12683" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 23 0.128376237985294
"12684" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 24 0.144869050927536
"12685" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 25 0.0811606181486487
"12686" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 26 0.104516777617568
"12687" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 27 0.21289531030875
"12688" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 28 -0.112442882634177
"12689" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 29 0.219867066
"12690" "fBodyBodyGyroJerkMag" "meanFreq" "" "STANDING" 30 -0.131720538194746
"12691" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 1 0.190663448793684
"12692" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 2 0.126344614439492
"12693" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 3 0.0457622957586207
"12694" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 4 0.26535537398
"12695" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 5 0.0527330125375
"12696" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 6 0.10092473178193
"12697" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 7 0.000880340047368421
"12698" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 8 0.294590006666667
"12699" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 9 0.243222181771154
"12700" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 10 -0.000234019224528301
"12701" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 11 0.0563648369084746
"12702" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 12 0.0777777588444
"12703" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 13 0.229037956496491
"12704" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 14 0.200917234084746
"12705" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 15 0.00706010794259259
"12706" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 16 0.1076755658
"12707" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 17 0.152044228696721
"12708" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 18 0.269967615048214
"12709" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 19 0.250382686807692
"12710" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 20 0.0212252251039216
"12711" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 21 0.207788240815385
"12712" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 22 0.279574103891304
"12713" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 23 0.176693448469492
"12714" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 24 0.209200417647241
"12715" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 25 -0.00363397452945946
"12716" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 26 0.194215469318644
"12717" "fBodyBodyGyroJerkMag" "meanFreq" "" "WALKING" 27 0.085975680254386
